x,y,Record_ID,Name,Address,Additonal_Address,City,State,ZIP,Zip4,County,Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-9397458.72,3998662.83289876,1282856,The MARTA Markets,970 Jefferson St NW,,Atlanta,GA,30318,5498,FULTON,Other,33.775246,-84.418808,,,129759
-9369209.284,3976723.35634083,1281019,Stockbridge B P,2992 Highway 155 SW,,Stockbridge,GA,30281,5325,ROCKDALE,Convenience Store,33.611267,-84.165039,,,129827
-9397300.758,3997771.88272863,1283057,Lowery Food Mart,507 Joseph E Lowery Blvd NW,,Atlanta,GA,30314,3205,FULTON,Convenience Store,33.768593,-84.417389,,,129849
-9378368.095,3996821.68353637,1281070,Midway Market,3705 Covington Hwy,,Decatur,GA,30032,2538,DEKALB,Convenience Store,33.761497,-84.247314,,,129937
-9392041.023,3971698.84181875,1176025,La Morena Supermarket Inc,6628 Tara Blvd,,Jonesboro,GA,30236,1230,CLAYTON,Super Store,33.573669,-84.37014,,,129950
-9359303.853,3998553.01717509,1605604,DOLLARTREE 9948,8000B Rockbridge Rd,,Lithonia,GA,30058,5184,DEKALB,Other,33.774426,-84.076057,,,129956
-9418087.335,4008877.61465945,1657727,DOLLARTREE 11058,4155 Austell Rd,,Austell,GA,30106,1836,COBB,Other,33.851486,-84.604118,,,130184
-9385571.023,3972939.46531802,1203092,Dollar Tree 6030,2383 Lake Harbin Rd,,Morrow,GA,30260,1941,CLAYTON,Other,33.582954,-84.312019,,,130188
-9407142.402,3978084.43358397,1203741,Citgo Roosevelt,3565 Roosevelt Hwy,,Atlanta,GA,30349,2359,FULTON,Convenience Store,33.621449,-84.505798,,,130290
-9361568.982,4003171.67606894,1648847,Bp Rockbridge,2696 Rockbridge Rd,,Stone Mountain,GA,30087,3717,GWINNETT,Convenience Store,33.808907,-84.096405,,,130510
-9376189.684,4001307.43266037,1524385,Market City Shop,5064 Memorial Dr,Ste B,Stone Mountain,GA,30083,3139,DEKALB,Grocery Store,33.794991,-84.227745,,,130540
-9407105.11,3969676.71780105,1202654,Dollar General 14282,3565 Jonesboro Rd,,Fairburn,GA,30213,    ,FULTON,Other,33.558533,-84.505463,,,130623
-9396983.163,3972114.77319905,1524745,Sarpanch Investments Inc,6522 Church St,,Riverdale,GA,30274,2105,CLAYTON,Convenience Store,33.576782,-84.414536,,,130724
-9378780.089,4015166.70055032,1524788,Chevron Food Mart,3635 Northcrest Rd,,Atlanta,GA,30340,3418,DEKALB,Convenience Store,33.898392,-84.251015,,,130872
-9395968.152,3992881.12469752,1525529,Pittsburgh Mart,543 Rockwell St SW,,Atlanta,GA,30310,2961,FULTON,Convenience Store,33.732063,-84.405418,,,130930
-9424021.443,4009978.55178106,1315682,Food Express 2,3550 Powder Springs Rd,,Powder Springs,GA,30127,2367,COBB,Convenience Store,33.859699,-84.657425,,,131028
-9358783.323,4006893.29974676,1315760,Dollar Tree 7504,4051 Stone Mountain Hwy,,Lilburn,GA,30047,8424,GWINNETT,Other,33.836681,-84.071381,,,131042
-9414752.982,4018693.27114239,1315763,City Farmers Market 5 Inc,1167 Powder Springs St,,Marietta,GA,30064,3958,COBB,Super Store,33.924683,-84.574165,,,131045
-9351874.168,4047959.24137325,1315838,Azrl,2380 Buford Dam Rd,,Buford,GA,30518,2035,GWINNETT,Convenience Store,34.142551,-84.009315,,,131065
-9357174.757,4043813.31012502,981370,Kroger 687,6001 Cumming Highway,,Sugar Hill,GA,30518,    ,GWINNETT,Super Store,34.111721,-84.056931,,,131630
-9396228.083,3988806.63729415,1316276,Family Dollar 12070,1932 Metropolitan Pkwy SW,,Atlanta,GA,30315,    ,FULTON,Other,33.701618,-84.407753,,,131681
-9374806.205,3990801.61059452,981846,CVS PHARMACY 4742,2444 Wesley Chapel Rd,,Decatur,GA,30035,3420,DEKALB,Other,33.716526,-84.215317,,,131816
-9350796.484,3986382.30350311,981852,CVS PHARMACY 4694,1541 Highway 20 NE,,Conyers,GA,30012,3834,ROCKDALE,Other,33.683498,-83.999634,,,131822
-9388058.679,4021698.24042427,981854,CVS PHARMACY 4537,1610 Mount Vernon Rd,Ste 100,Atlanta,GA,30338,4259,DEKALB,Other,33.947079,-84.334366,,,131827
-9352435.663,4011685.19348849,981858,CVS PHARMACY 4512,1938 Scenic Hwy N,,Snellville,GA,30078,2155,GWINNETT,Other,33.872429,-84.014359,,,131838
-9377567.263,4002677.45324119,982356,Dollar General 12540,980 N Indian Creek Dr,,Clarkston,GA,30021,2246,DEKALB,Other,33.805218,-84.24012,,,131965
-9406250.622,4046307.81498299,1316524,Dollar Tree 7390,6238 Old Highway 5,Ste C1,Woodstock,GA,30188,7811,CHEROKEE,Other,34.130272,-84.497787,,,131979
-9410350.296,4021106.46893497,979099,QuikTrip 845,600 S Marietta Pkwy SE,,Marietta,GA,30060,2720,COBB,Convenience Store,33.942669,-84.534615,,,132000
-9408321.276,3969989.04441476,1319835,Jingles Food Mart Inc,3985 Jonesboro Rd,,Union City,GA,30291,2259,FULTON,Convenience Store,33.560871,-84.516388,,,132040
-9366355.609,4014912.42066587,1319977,Supermercado Talpa 7,4760 Lawrenceville Hwy NW,Ste A-8,Lilburn,GA,30047,3858,GWINNETT,Super Store,33.896496,-84.139404,,,132083
-9363486.683,4016805.43936572,1319053,New Bisco Tropical Food,485 Pleasant Hill Rd NW,Ste 116,Lilburn,GA,30047,2713,GWINNETT,Grocery Store,33.91061,-84.113632,,,132152
-9397319.459,3996433.11008282,1319091,Neighbors Market N/A,132 Joseph E Lowery Blvd NW,,Atlanta,GA,30314,3406,FULTON,Convenience Store,33.758595,-84.417557,,,132156
-9431091.9,3995434.5553921,1319236,Racetrac 619,5669 Fairburn Rd,,Douglasville,GA,30134,2561,DOUGLAS,Convenience Store,33.751137,-84.72094,,,132191
-9363496.924,4017757.70038618,1346075,Super Mercado Jalisco 5,733 Pleasant Hill Rd.,Suite 1200,Lilburn,GA,30047,    ,GWINNETT,Super Store,33.917709,-84.113724,,,132265
-9369689.182,4002316.14415205,1594138,Gurnor LLC,801 Main St,,Stone Mountain,GA,30083,3620,DEKALB,Convenience Store,33.802521,-84.16935,,,132274
-9428726.584,4007754.26657176,1320123,Riaan,4551 Brownsville Rd,,Powder Springs,GA,30127,3099,COBB,Convenience Store,33.843105,-84.699692,,,132320
-9382531.444,4001028.94746974,1346756,Whole Foods Market 10687,1555 Church St,,Decatur,GA,30033,5921,DEKALB,Super Store,33.792912,-84.284714,,,132326
-9398743.681,4008780.97102716,1346758,Whole Foods Market 10697,3535 Northside Pkwy NW,,Atlanta,GA,30327,2309,FULTON,Super Store,33.850765,-84.430351,,,132333
-9370529.088,3952795.73089718,1346095,Race Trac 2514,1019 Highway 20 81,,McDonough,GA,30253,6519,HENRY,Convenience Store,33.432072,-84.176895,,,132371
-9398505.902,3983093.81315921,1346096,Race Trac 2507,1180 Virginia Ave,,Hapeville,GA,30344,    ,FULTON,Convenience Store,33.658913,-84.428215,,,132378
-9401529.451,4004823.57189922,1346105,Race Trac 2421,2429 Bolton Rd NW,,Atlanta,GA,30318,1301,FULTON,Convenience Store,33.821236,-84.455376,,,132410
-9408880.1,4037992.46147398,1346935,Om Sai Laxmi Investment Llc,4796 Canton Rd,Ste 900,Marietta,GA,30066,1031,COBB,Convenience Store,34.068417,-84.521408,,,132488
-9392014.752,3978024.14282637,1345814,Sss Holdings Iii Llc,4869 West St,,Forest Park,GA,30297,1850,CLAYTON,Convenience Store,33.620998,-84.369904,,,132612
-9360032.551,4021797.54295261,1319448,Tio Food Corp/America's Food Basket,1135 Herrington Rd,Ste 105,Lawrenceville,GA,30044,7553,GWINNETT,Supermarket,33.947819,-84.082603,,,132690
-9400216.438,3995434.5553921,1317601,Speedzone Shell,1720 Mlk Jr Dr SW,,Atlanta,GA,30314,2258,FULTON,Convenience Store,33.751137,-84.443581,,,132760
-9350421.114,4009515.80481028,1319560,Snellville Caribbean Market,1982 Main St E,Ste J,Snellville,GA,30078,6461,GWINNETT,Grocery Store,33.856247,-83.996262,,,132823
-9398359.851,4002080.5022752,1181784,Gas Express LLC dba Circle K 134,1176 Chattahoochee Ave Nw,,Atlanta,GA,30318,3757,FULTON,Convenience Store,33.800762,-84.426903,,,133047
-9366286.813,4023895.98044518,1283584,Zion Market,2340 Pleasant Hill Rd,,Duluth,GA,30096,4324,GWINNETT,Super Store,33.963455,-84.138786,,,133281
-9418931.582,4006563.08306721,1283713,Dollar Tree 7244,4930 Austell Rd,,Austell,GA,30106,2006,COBB,Other,33.834217,-84.611702,,,133304
-9373821.028,4016641.25982271,1283841,Norcross Shell Food Mart,5535 Jimmy Carter Blvd,,Norcross,GA,30093,1528,GWINNETT,Convenience Store,33.909386,-84.206467,,,133335
-9366493.2,4053709.29904611,1181243,Sprouts Farmers Market 515,530 Lakeland Plz,Ste B,Cumming,GA,30040,2779,FORSYTH,Supermarket,34.185291,-84.14064,,,133542
-9348895.703,4025462.81294885,1284050,Quick Stop,251 Hurricane Shoals Rd,Ste B,Lawrenceville,GA,30046,4468,GWINNETT,Convenience Store,33.975128,-83.982559,,,133626
-9425627.449,4009759.77683797,1283410,Kk Food Mart,3930 Austell Powder Springs Rd,,Powder Springs,GA,30127,2941,COBB,Convenience Store,33.858067,-84.671852,,,133690
-9380840.501,4018871.29851261,1284295,Las Americas,4480 Winters Chapel Rd,,Atlanta,GA,30360,2718,DEKALB,Grocery Store,33.92601,-84.269524,,,133775
-9403717.213,4014258.64153794,1284572,Family Grocery,2640 Herodian Way Se,,Smyrna,GA,30080,2905,COBB,Convenience Store,33.891621,-84.475029,,,133974
-9368542.592,4016124.99490728,1526603,Food Mart And More,950 Indian Trl Rd Nw,Ste 1b,Lilburn,GA,30047,6870,GWINNETT,Convenience Store,33.905537,-84.15905,,,134017
-9403483.665,3979006.34664698,1526719,Food Mart,2549 Roosevelt Hwy,,Atlanta,GA,30337,6229,FULTON,Convenience Store,33.628345,-84.472931,,,134058
-9415456.187,4035530.94885323,1526769,Shell Food Mart,4000 Frey Rd NW,,Kennesaw,GA,30144,6701,COBB,Convenience Store,34.050098,-84.580482,,,134078
-9382826.997,4013458.06445783,1285120,Bengal Store & Halal Meat,2475 Chamblee Tucker Rd,Ste D,Atlanta,GA,30341,3509,DEKALB,Grocery Store,33.885651,-84.287369,,,134134
-9403099.724,3973673.0793294,1525936,Triple S 2022 Investment LLC,6129 Old National Hwy,,Atlanta,GA,30349,4366,FULTON,Convenience Store,33.588444,-84.469482,,,134186
-9349206.619,3998816.57667784,1526072,Teek 7 Llc,4975 Ga 20,,Conyers,GA,30012,    ,ROCKDALE,Convenience Store,33.776394,-83.985352,,,134241
-9366511.011,4022543.41305338,1526264,Mijalisco Super Market,3355 Steve Reyn Blvd,,Duluth,GA,30096,4511,GWINNETT,Grocery Store,33.953377,-84.1408,,,134308
-9362065.801,3975213.15247824,1206852,Sunoco Stop & Shop,3496 Highway 138 SW,,Stockbridge,GA,30281,5647,ROCKDALE,Convenience Store,33.599968,-84.100868,,,134407
-9373214.559,3967128.99341003,1526415,Chevron 138,90 Highway 138 E,,Stockbridge,GA,30281,3918,HENRY,Convenience Store,33.539459,-84.201019,,,134434
-9396539.778,3972734.62296583,1286017,Happy Stop Food Mart,622 Allen Dr,,Riverdale,GA,30274,1713,CLAYTON,Convenience Store,33.581421,-84.410553,,,134763
-9367943.804,4015971.42098858,1286022,Carniceria Y Tienda Super Confianza Inc,865 Indian Trail Lilburn Rd NW,,Lilburn,GA,30047,1724,GWINNETT,Grocery Store,33.904392,-84.153671,,,134764
-9388785.707,4034686.96289969,1207095,Sprouts Farmers Market 520,10800 Alpharetta Hwy,Ste C-410,Roswell,GA,30076,    ,FULTON,Supermarket,34.043816,-84.340897,,,134807
-9394642.448,3996329.34096924,1526536,Castleberry Farmers Market 1,99 Centennial Olympic Park Drive,,Atlanta,GA,30303,1208,FULTON,Farmers and Markets,33.75782,-84.393509,,,134860
-9373908.525,4024710.57764867,1563827,Chevron Food Mart,5175 S Old Peachtree Rd,,Peachtree Corners,GA,30092,    ,GWINNETT,Convenience Store,33.969524,-84.207253,,,135268
-9428914.268,3999313.17780297,1207926,Dollar General 16103,3990 Riley Rd,,Douglasville,GA,30134,4333,DOUGLAS,Other,33.780102,-84.701378,,,135398
-9370031.379,3991783.96913757,983001,CHEVRON FOOD MART,5995 Covington Hwy,Ste A,Decatur,GA,30035,3744,DEKALB,Convenience Store,33.723866,-84.172424,,,135547
-9393669.182,3986010.26969852,983123,A Food Mart,121 Cleveland Ave,,Atlanta,GA,30315,8445,FULTON,Convenience Store,33.680717,-84.384766,,,135566
-9370084.923,3988675.50682615,985267,Panola Food Mart,2983 Panola Road,,Lithonia,GA,30038,    ,DEKALB,Convenience Store,33.700638,-84.172905,,,135785
-9383146.262,4010854.63182143,985309,Right Mart Shell,2706 Shallowford Rd NE,,Atlanta,GA,30341,5215,DEKALB,Convenience Store,33.866234,-84.290237,,,135788
-9391855.899,4003367.41509912,985311,Monroe Drive Chevron,2195 Monroe Dr NE,,Atlanta,GA,30324,4843,FULTON,Convenience Store,33.810368,-84.368477,,,135789
-9383130.12,4010765.07687514,985312,Petro Green Shell,2690 Shallowford Rd NE,,Atlanta,GA,30341,5213,DEKALB,Convenience Store,33.865566,-84.290092,,,135790
-9405668.866,4010673.51168897,985313,E - Z Trip Chevron,3601 Atlanta Rd SE,,Smyrna,GA,30080,5931,COBB,Convenience Store,33.864883,-84.492561,,,135791
-9392293.273,4003553.3769729,985315,Plaster Shell & Food,496 Plasters Ave NE,,Atlanta,GA,30324,3913,FULTON,Convenience Store,33.811756,-84.372406,,,135792
-9395633.526,3982586.67877955,1321991,Carniceria La Esperanza,407A N Central Ave,,Atlanta,GA,30354,1602,FULTON,Grocery Store,33.655121,-84.402412,,,136016
-9371212.812,4051795.74304385,1322722,Kroger 627,5550 Bethelview Rd,,Cumming,GA,30040,6859,FORSYTH,Super Store,34.17107,-84.183037,,,136161
-9440508.082,3984855.58337347,1322314,Bill Arp Marathon,4917 Highway 5,,Douglasville,GA,30135,4537,DOUGLAS,Convenience Store,33.672085,-84.805527,,,136165
-9355283.327,4043751.19316637,1262566,Pit Stop Convenient Store,5192 Nelson Brogdon Blvd,STE 600,Sugar Hill,GA,30518,    ,GWINNETT,Convenience Store,34.111259,-84.03994,,,136361
-9405367.413,3982012.30118954,1574205,Sky Mart,3841 Washington Rd,,Atlanta,GA,30344,8049,FULTON,Convenience Store,33.650826,-84.489853,,,136378
-9401382.509,4060936.3841986,1321290,Dollar Tree 4553,2243 Cumming Hwy,Ste 104,Canton,GA,30115,    ,CHEROKEE,Other,34.238979,-84.454056,,,136576
-9409944.314,4002954.9066971,1321294,Dollar Tree 7317,835 Veterans Memorial Hwy SE,,Mableton,GA,30126,27ND,COBB,Other,33.807289,-84.530968,,,136580
-9401591.456,3989525.33911049,1321309,Dollar Tree 7560,2020 Campbellton Rd SW,,Atlanta,GA,30311,4804,FULTON,Other,33.706989,-84.455933,,,136598
-9401853.836,3952355.01771898,1348040,Dollar Tree 7704,894 Highway 85 S,,Fayetteville,GA,30215,2001,FAYETTE,Other,33.428768,-84.45829,,,136685
-9413859.532,3998983.58118357,1322554,Ais Business Inc,356 Riverside Parkway SE,Ste 104,Austell,GA,30168,    ,COBB,Convenience Store,33.777641,-84.566139,,,136795
-9365497.892,3994655.23965352,1322579,DOLLAR GENERAL 18964,1977 S Deshon Rd,,Lithonia,GA,30058,    ,DEKALB,Other,33.745316,-84.131699,,,136805
-9429972.472,4020553.10310789,1376013,Racetrac 2498,5410 Dallas Hwy SW,,Powder Springs,GA,30127,    ,COBB,Convenience Store,33.938545,-84.710884,,,136869
-9360713.714,3988789.77757875,1376060,QuikTrip 823,2841 Turner Hill Rd,,Lithonia,GA,30058,4256,DEKALB,Convenience Store,33.701492,-84.088722,,,136884
-9425173.934,3964116.90182954,1375747,Palmetto Food & Fuel,204 Fayetteville Rd,,Palmetto,GA,30268,1339,FULTON,Convenience Store,33.516903,-84.667778,,,136944
-9383758.63,3969249.1192405,1185503,Family Dollar 11059,2923 Mt Zion Rd,,Jonesboro,GA,30236,    ,CLAYTON,Other,33.555332,-84.295738,,,137018
-9358142.012,4033085.01252716,1575046,Circle K 227,3285 McGinnis Ferry Rd,,Suwanee,GA,30024,3631,GWINNETT,Convenience Store,34.031891,-84.06562,,,137060
-9375996.879,3967692.47906001,1286130,Dev Food Mart,4475 N Henry Blvd,,Stockbridge,GA,30281,3656,HENRY,Convenience Store,33.543678,-84.226013,,,137326
-9385801.232,3953398.67077619,1649302,Shell Food Mart,11673 Hastings Bridge Rd,,Hampton,GA,30228,6473,CLAYTON,Convenience Store,33.436592,-84.314087,,,137496
-9400811.774,3977006.86742235,1348967,Ruta Inc,5209 W Fayetteville Rd,,Atlanta,GA,30349,5580,CLAYTON,Convenience Store,33.613388,-84.448929,,,137655
-9395602.133,3976959.94926519,1637516,BP Food Mart 0,5198 GA Highway 85,,Forest Park,GA,30297,2400,CLAYTON,Convenience Store,33.613037,-84.40213,,,137874
-9407094.869,3965141.18654135,1186489,Fayetteville Chevron Food Mart,1488 Highway 92 N,,Fayetteville,GA,30214,3384,FAYETTE,Convenience Store,33.524574,-84.505371,,,137889
-9403096.384,4018704.94278404,1392721,Happy Mart,1094 Powers Ferry Rd SE,,Marietta,GA,30067,5744,COBB,Convenience Store,33.92477,-84.469452,,,138010
-9391331.027,3964418.39609519,1168985,Select International Farmers Market 1,8639 Tara Blvd,,Jonesboro,GA,30236,3444,CLAYTON,Grocery Store,33.519161,-84.363762,,,138029
-9393124.718,3995824.70171259,1527223,City Produce,209 Edgewood Ave SE,Ste 114,Atlanta,GA,30303,3012,FULTON,Grocery Store,33.754051,-84.379875,,,138176
-9413071.39,4002266.57723791,1349349,QuikTrip 839,695 W Dodge Rd,,Mabelton,GA,30126,    ,COBB,Convenience Store,33.802151,-84.559059,,,138259
-9398397.143,3975333.43759338,1392665,Super Giant Mart,5658 Riverdale Rd,Ste M,Atlanta,GA,30349,7316,FULTON,Supermarket,33.600868,-84.427238,,,138302
-9388363.584,3973009.35039724,1585713,Trinh Grocery ,1602 Lake Harbin Rd,Ste B,Morrow,GA,30260,1711,CLAYTON,Grocery Store,33.583477,-84.337105,,,138396
-9396145.707,3971465.42978324,1527424,Citgo Food Mart,510 Valley Hill Rd,,Riverdale,GA,30274,    ,CLAYTON,Convenience Store,33.571922,-84.407013,,,138459
-9373819.247,4016201.17906643,1527126,Jimmy Carter Amoco,5402 Jimmy Carter Blvd,,Norcross,GA,30093,1530,GWINNETT,Convenience Store,33.906105,-84.206451,,,138487
-9397341.501,3993833.00576784,1527903,Lt New Orleans Seafood Market,585 Joseph E Lowery Blvd SW,,Atlanta,GA,30310,1400,FULTON,Specialty Store,33.739174,-84.417755,,,138625
-9365754.372,3952559.09891499,1527965,Racetrack Food Mart,298 Racetrack Rd,,McDonough,GA,30252,1047,HENRY,Convenience Store,33.430298,-84.134003,,,138657
-9416005.772,4042976.77644722,1528013,Collins Corner,6646 Allatoona Gateway,,Acworth,GA,30102,    ,CHEROKEE,Convenience Store,34.105499,-84.585419,,,138676
-9374734.85,3957036.71884747,1366528,Dollar Tree 7805,1772 Jonesboro Rd,,McDonough,GA,30253,5900,HENRY,Other,33.46386,-84.214676,,,138721
-9372088.451,4002520.57644632,1366534,Dollar Tree 7897,6050 Memorial Dr,,Stone Mountain,GA,30083,2852,DEKALB,Other,33.804047,-84.190903,,,138728
-9369143.049,4040136.48972414,1367017,Patel Brothers,3230 Caliber Street Suite # B 100,,Suwanee,GA,30024,    ,GWINNETT,Super Store,34.08437,-84.164444,,,138914
-9372115.613,4010968.72154789,1324358,Speedway 4104,5604 Lawrenceville Hwy,,Tucker,GA,30084,1910,GWINNETT,Convenience Store,33.867085,-84.191147,,,139141
-9395624.175,3952057.43910181,1324405,Eden Fresh Market,12160 County Line Rd,,Fayetteville,GA,30215,4693,FAYETTE,Super Store,33.426537,-84.402328,,,139152
-9369020.709,4014887.34167977,1325279,Surani Brothers Corporation,732 Harbins Rd,Ste C,Lilburn,GA,30047,    ,GWINNETT,Convenience Store,33.896309,-84.163345,,,139235
-9407347.119,3987214.17235845,1604075,Valero Food Mart,3640 Campbellton Rd SW,,Atlanta,GA,30331,5200,FULTON,Convenience Store,33.689716,-84.507637,,,139303
-9407050.675,3978151.141464,1393812,Shell Food Mart,3535 Roosevelt Hwy,,Atlanta,GA,30349,2319,FULTON,Convenience Store,33.621948,-84.504974,,,139340
-9407513.542,4019333.48500113,1324115,Aghdas Market,950 Cobb Pkwy S,Ste 110,Marietta,GA,30060,6500,COBB,Grocery Store,33.929455,-84.509132,,,139378
-9407240.141,4056104.35608167,1187276,Sunrise Market 101,180 Butterworth Rd,,Canton,GA,30114,8358,CHEROKEE,Convenience Store,34.203087,-84.506676,,,139479
-9354554.63,4007392.39529572,1394490,Quickshop,2595 Highpoint Rd,Ste 200,Snellville,GA,30078,5777,GWINNETT,Convenience Store,33.840405,-84.033394,,,139610
-9342793.503,3993979.05440959,1325325,DOLLAR GENERAL 19040,3637 Miller Bottom Rd,,Loganville,GA,30052,3020,ROCKDALE,Other,33.740265,-83.927742,,,139746
-9410248.328,4011646.3119365,1394139,One Stop 616,677 Concord Rd SE,,Smyrna,GA,30082,2618,COBB,Convenience Store,33.872139,-84.533699,,,139786
-9397674.457,3998390.97394173,1394146,Good Sam Market,1015 Donald Lee Hollowell Pkwy NW,,Atlanta,GA,30318,6653,FULTON,Farmers and Markets,33.773216,-84.420746,,,139788
-9397874.053,3955940.83460632,1394161,Shell Food Mart,1183 Highway 54 E,,Fayetteville,GA,30214,6812,FAYETTE,Convenience Store,33.455647,-84.422539,,,139799
-9347942.809,4042797.83452743,1394218,Publix Super Markets Inc. 1678,4108 Hamilton Mill Rd,,Buford,GA,30519,3914,GWINNETT,Supermarket,34.104168,-83.973999,,,139829
-9377647.969,4003308.06334946,1325018,R & M Market Corp 1,3645 Market St,Ste 1B,Clarkston,GA,30021,1244,DEKALB,Grocery Store,33.809925,-84.240845,,,139857
-9376502.269,3965019.9393924,1323705,Ami 66 Llc,901 Rock Quarry Rd,,Stockbridge,GA,30281,4352,HENRY,Convenience Store,33.523666,-84.230553,,,139920
-9450547.653,3992895.4471722,1325235,Family Dollar 12190,9591 Conners Rd,,Villa Rica,GA,30180,3251,DOUGLAS,Other,33.73217,-84.895714,,,139997
-9360854.756,4020318.69555005,1528122,S Mini Mart,2830 Club Dr,Ste 3,Lawrenceville,GA,30044,3219,GWINNETT,Convenience Store,33.936798,-84.089989,,,140233
-9375377.72,3990606.62107575,1570902,A Positive You Health Food Store,4150 Snapfinger Woods Dr,Ste 100,Decatur,GA,30035,3417,DEKALB,Convenience Store,33.715069,-84.220451,,,140271
-9419918.429,4002248.09017345,1576276,Maxham Bp,141 Maxham Rd,,Austell,GA,30168,5510,DOUGLAS,Convenience Store,33.802013,-84.620567,,,140321
